~from,~to,~label,sender_instrument_id,sender_user_id,sender_device_imei,amount:Double,ip_city,timestamp,status,fraud_flag:Boolean,receiver_instrument_id,receiver_user_id
8917520929@ybl,RyVvWtK@icici,transaction,253114793,VP6JZ7NS2N,40E5830F031C997C,21408.74,Nagpur,27:19.2,accept,FALSE,2312313609,FT62OVDUJV
7357185559@paytm,RUoZ0W4@sbi,transaction,4418178016,54MEI4SWMY,6E02CE91BF30F055,26269.92,Pune,27:19.2,decline,FALSE,5238741908,KWXCN54DLU
Z2oB2h0@sbi,LSJuXVy@icici,transaction,7100745923,IN9FP0A875,538DAA0577C45058,11228.51,Nagpur,27:19.2,decline,TRUE,5323468016,IN9FP0A875
9075258793@paytm,8439469188@hdfcbank,transaction,7131787255,5EUAIKATHW,1554C0E5B0D4CE5D,5446.89,Thane,27:19.2,decline,FALSE,6709263686,BNM2U54F8R
8030792447@ybl,RBXLHCC@hdfcbank,transaction,2.82E+15,X5U5JNL239,DC4E85D072BFD86F,2953.23,Thane,27:19.2,accept,FALSE,5238741908,KWXCN54DLU
chdfHvu@hdfcbank,LSJuXVy@icici,transaction,3779835542,R321IUUSYI,5A589921305CE46B,36657.53,Chennai,27:19.2,decline,FALSE,5323468016,IN9FP0A875
9522845304@hdfcbank,3h52hNa@icici,transaction,4071033148,377HUVCL5K,63F8B1B57B0F1830,39753.69,Indore,27:19.2,accept,FALSE,8350859236,GDSD32B1JS
NQ8BlSG@icici,3h52hNa@icici,transaction,3390621021,2R3SNXILST,C5BE5A5B10FCD69E,13752.07,Lucknow,27:19.2,decline,FALSE,8350859236,GDSD32B1JS
THYOSCK@sbi,9522845304@hdfcbank,transaction,9358013742,EJJGL9VR3Q,358A8053C87FAF41,1367.79,Kanpur,27:19.2,accept,FALSE,1.49E+15,EJJGL9VR3Q
8590195237@ybl,BIscNf7@hdfcbank,transaction,8639258019,FGNODWO6BO,BFF0335C8D126D83,16546.93,Delhi,27:19.2,decline,FALSE,2072274187,C8RZ3QEY9E
6161600934@hdfcbank,8322479528@okaxis,transaction,4079812475,Z7NJNFCRD2,3E843D3311FF587C,3895.78,Bhopal,27:19.2,decline,FALSE,7865874141,KO2NEX0ME8
8017535595@hdfcbank,9075258793@paytm,transaction,1.78E+15,C8RZ3QEY9E,23BB2082AB5D796A,29807.13,Surat,27:19.2,decline,FALSE,7131787255,5EUAIKATHW
kibCXCO@sbi,7450445058@paytm,transaction,2831525704,R3BT28SR84,55C82C64CC0CC818,512.88,Indore,27:19.2,decline,FALSE,2.26E+15,R3BT28SR84
6427787479@okaxis,7496930537@hdfcbank,transaction,8.66E+15,MLKSVH0BDT,1240241A7F16BD96,35366.47,Hyderabad,27:19.2,accept,FALSE,5155116366,MLKSVH0BDT
8879314278@paytm,8439469188@okaxis,transaction,7126310065,EBGKIYMOBD,95A2BD076CF93C67,208.51,Lucknow,27:19.2,accept,FALSE,6232388080,BNM2U54F8R
8475711244@paytm,8963815383@hdfcbank,transaction,4.31E+15,5UTIPEGDL6,8FD54B93AF08C32E,15338.16,Indore,27:19.2,decline,FALSE,209596923,3LD94XNHBJ
8878877403@ybl,9075258793@paytm,transaction,6.88E+15,JCEU45X68H,538DAA0577C45058,9657.4,Bangalore,27:19.2,decline,FALSE,1020914968,0CTDUUVBUC
i8g7WuY@icici,7933983263@ybl,transaction,8343972218,N5FTP4383Z,C7131708439295A5,7283.25,Kolkata,27:19.3,accept,FALSE,3.43E+15,XHKZ94J7SF
LuIaB5w@icici,7108653611@okaxis,transaction,5250544689,WQFJALTLIV,6ACA795741F597FE,2914.69,Delhi,27:19.3,accept,FALSE,2765532497,TK9GQCHFA0
8439469188@okaxis,7450445058@ybl,transaction,6232388080,BNM2U54F8R,3FA646DFCA8C141E,44115.59,Chennai,27:19.3,decline,TRUE,7853006030,R321IUUSYI
8030792447@ybl,8030792447@hdfcbank,transaction,2.82E+15,X5U5JNL239,DC4E85D072BFD86F,34995.62,Pune,27:19.3,accept,FALSE,6.56E+15,X5U5JNL239
7797767385@ybl,7893618411@paytm,transaction,1.30E+15,7JL6NC33HJ,FF3966620681B94C,940.57,Hyderabad,27:19.3,decline,FALSE,8518415961,2RQPTNJXGW
6166141049@okaxis,6611564697@hdfcbank,transaction,1.29E+15,FT62OVDUJV,F57AD177AC75C5CE,10554.71,Jaipur,27:19.3,decline,FALSE,1699014796,U6VL0H3I10
7763984213@okaxis,9170657314@paytm,transaction,3.78E+15,95CJ7L1WD1,24E335734DB16D07,18744.59,Hyderabad,27:19.3,accept,FALSE,6.49E+14,95CJ7L1WD1
6821332249@paytm,9695246147@hdfcbank,transaction,5.84E+15,LBKZS94X5S,DC4E85D072BFD86F,40828.24,Bangalore,27:19.3,decline,FALSE,8322961341,1REBBKOUIV
8030792447@hdfcbank,9784631865@hdfcbank,transaction,6.56E+15,X5U5JNL239,6ACA795741F597FE,25663.14,Kolkata,27:19.3,decline,FALSE,1415084511,WKFLW4EFWR
9114058337@okaxis,7496930537@hdfcbank,transaction,1078844762,IBSI743RLX,253D1D5C7EA760B3,16748.39,Kolkata,27:19.3,decline,FALSE,5155116366,KSNAXIYZSE
tBzJ31p@sbi,8056629010@ybl,transaction,776752501,XTN5KRUFZP,CE2FCFDE7F38CB43,21910.08,Jaipur,27:19.3,accept,FALSE,1830857065,CQE72NZMJL
7108653611@okaxis,hBEajjm@sbi,transaction,2765532497,TK9GQCHFA0,643F7E02F3DBB12F,26319.71,Thane,27:19.3,accept,FALSE,8673158655,KWXCN54DLU
7797767385@okaxis,JvW7feS@icici,transaction,249655853,7JL6NC33HJ,A60DDA02FFDD8C19,32460.32,Bangalore,27:19.3,accept,FALSE,253796235,Z7NJNFCRD2
9551987888@hdfcbank,9784631865@hdfcbank,transaction,2509807437,OGQ8RBO7KO,EFF5BEA695A79CDC,29876.73,Mumbai,27:19.3,decline,FALSE,1415084511,WKFLW4EFWR
8590195237@ybl,YI0IdJL@sbi,transaction,8639258019,FGNODWO6BO,BFF0335C8D126D83,317.92,Visakhapatnam,27:19.3,accept,FALSE,4184090411,FUUO9JKDQP
9620943191@ybl,8439469188@hdfcbank,transaction,7840226774,3126CAAR0Q,0518DC61FD34C14A,43953.13,Mumbai,27:19.3,decline,FALSE,6709263686,BNM2U54F8R
aZozt7u@hdfcbank,616abc@hdfcbank,transaction,9589958684,BNM2U54F8R,1B5CF0703656EA68,38989.69,Visakhapatnam,27:19.3,accept,FALSE,6731960643,Z7NJNFCRD2
7976237960@ybl,7976237960@hdfcbank,transaction,9658467927,PUC18KDCCM,4F7448641642D36C,18889.04,Delhi,27:19.3,accept,FALSE,6633974777,PUC18KDCCM
7296373050@paytm,7763984213@okaxis,transaction,9.41E+15,0HV9PJP65I,6D91B3CD3E21A331,13477.16,Visakhapatnam,27:19.3,decline,TRUE,3.78E+15,0HV9PJP65I
9784631865@ybl,7296373050@paytm,transaction,8.21E+15,WKFLW4EFWR,CF90B79C87D44D3B,11974.45,Chennai,27:19.3,decline,FALSE,3037692423,7FD76VJSC1
9075258793@okaxis,7217820341@paytm,transaction,7525467321,0CTDUUVBUC,55C82C64CC0CC818,9499.04,Delhi,27:19.3,decline,FALSE,4.00E+15,0C78EW4S1E
6797920394@okaxis,7357185559@okaxis,transaction,4.42E+15,IHB68AUFMI,C7131708439295A5,16046.56,Chennai,27:19.3,decline,FALSE,6.26E+15,54MEI4SWMY
9906026265@hdfcbank,m4S13Fg@icici,transaction,4045100193,NGGTHMJXUG,131D0715E02BC832,39123.22,Bangalore,27:19.3,decline,FALSE,6.49E+14,RBS0VUD5U3
9041211410@paytm,7496930537@hdfcbank,transaction,2697207860,Y0NALH82DY,BA27AABDF1D056C6,19625.72,Chennai,27:19.3,decline,FALSE,5155116366,KSNAXIYZSE
8030792447@hdfcbank,9075258793@paytm,transaction,6.56E+15,X5U5JNL239,6ACA795741F597FE,11603.01,Chennai,27:19.3,accept,FALSE,4221514785,5EUAIKATHW
9784631865@ybl,hBEajjm@sbi,transaction,4692379471,WKFLW4EFWR,1CDA6801DB148A83,14749.75,Hyderabad,27:19.3,decline,FALSE,8673158655,KWXCN54DLU
7799109708@ybl,7450445058@ybl,transaction,3068033229,7PSEYATQZG,7FEF974E1133AF72,2201.86,Bangalore,27:19.3,decline,FALSE,1503316043,AYUVKIC7IA
7357185559@paytm,8017535595@hdfcbank,transaction,7329082236,54MEI4SWMY,577A9F5DE02F4336,28617.37,Kolkata,27:19.3,decline,FALSE,1.78E+15,C8RZ3QEY9E
9620943191@okaxis,7357185559@okaxis,transaction,6594102840,3126CAAR0Q,1554C0E5B0D4CE5D,35375.14,Jaipur,27:19.3,accept,TRUE,6.26E+15,54MEI4SWMY
7057850237@hdfcbank,Tuw1XWV@hdfcbank,transaction,190154632,POY81DJDU4,5E3B1532712CC93C,7266.84,Chennai,27:19.3,accept,FALSE,6.10E+14,POY81DJDU4
8963815383@paytm,8609616362@hdfcbank,transaction,17872794,3LD94XNHBJ,C468FCF0E52B6387,36940.94,Nagpur,27:19.3,accept,FALSE,6705910355,XTN5KRUFZP
6565470973@paytm,8439469188@ybl,transaction,8122671225,BLZI9IWM3P,4755CA3BECDEE049,39364.93,Hyderabad,27:19.3,decline,FALSE,4226799165,BNM2U54F8R
7450445058@ybl,7296373050@okaxis,transaction,1503316043,AYUVKIC7IA,FAEC0C433FE7B795,9359.15,Visakhapatnam,27:19.3,accept,FALSE,6555873577,AYUVKIC7IA
6256361730@hdfcbank,7764554212@paytm,transaction,534668300,HL2HRWB9EV,1F00F2FC8B4C2C3B,16979.67,Nagpur,27:19.3,decline,FALSE,4.68E+15,4N5NRQGNAZ
7cNkubA@hdfcbank,8609616362@hdfcbank,transaction,4080087380,JCEU45X68H,3B93AC55ECBF7422,6348.63,Thane,27:19.3,decline,FALSE,6705910355,XTN5KRUFZP
9853214700@hdfcbank,y7ZZMGD@hdfcbank,transaction,9328711903,8565QRB96S,AD3422F1662EF3F5,29990.9,Nagpur,27:19.3,decline,FALSE,5.42E+15,MLKSVH0BDT
8609616362@hdfcbank,9465199714@paytm,transaction,6705910355,XTN5KRUFZP,2252A81CB69789E6,966.35,Pune,27:19.3,accept,FALSE,732235839,GN02GZV81Z
8416342302@ybl,8439469188@ybl,transaction,9.72E+15,4A78XVGOIF,DBF0E3BBF729C443,22461.05,Lucknow,27:19.3,accept,FALSE,4226799165,BNM2U54F8R
OYWfOsh@sbi,7797767385@ybl,transaction,8669013223,CQE72NZMJL,88507DFF26B12F13,8604.51,Delhi,27:19.3,decline,FALSE,1.30E+15,7JL6NC33HJ
7057850237@hdfcbank,7799109708@paytm,transaction,190154632,POY81DJDU4,5E3B1532712CC93C,25398.32,Indore,27:19.3,decline,FALSE,7953276311,7PSEYATQZG
9784631865@ybl,v285M7h@sbi,transaction,4654696678,WKFLW4EFWR,5A589921305CE46B,23436.6,Kanpur,27:19.3,decline,FALSE,830305286,WQFJALTLIV
9465199714@okaxis,7496930537@ybl,transaction,6699127198,GN02GZV81Z,88C04BE0DEED8083,20426.5,Chennai,27:19.3,accept,FALSE,6574328393,KSNAXIYZSE
6798783775@ybl,7496930537@ybl,transaction,2482418274,MZ9O6VEYP8,CFF864F1B9D65AAA,12962.85,Ahmedabad,27:19.3,decline,FALSE,6574328393,KSNAXIYZSE
9170657314@hdfcbank,9784631865@ybl,transaction,4.21E+15,RBS0VUD5U3,6692B5BAC1726B9F,2085.31,Visakhapatnam,27:19.3,accept,FALSE,4692379471,WKFLW4EFWR
kMGo9XM@hdfcbank,7296373050@ybl,transaction,7504451414,FNORNM89ZV,B5363EC3FFF9A94B,29707.43,Bangalore,27:19.3,accept,FALSE,3677342648,8HSSGO1ZAK
6821332249@paytm,9886232780@paytm,transaction,5.84E+15,LBKZS94X5S,DC4E85D072BFD86F,22211.11,Visakhapatnam,27:19.3,accept,FALSE,3.18E+15,I5UXCEV8LG
6166141049@paytm,OMdX2mT@icici,transaction,6019622857,FT62OVDUJV,D8F2851AF6FB459B,198.76,Lucknow,27:19.3,decline,FALSE,949339491,GDSD32B1JS
t54hLPC@sbi,7450445058@ybl,transaction,3487820542,FNORNM89ZV,A0A2B30B7C9DD77B,37916.77,Chennai,27:19.3,accept,TRUE,1503316043,AYUVKIC7IA
kibCXCO@sbi,7296373050@hdfcbank,transaction,2831525704,R3BT28SR84,55C82C64CC0CC818,32666.38,Chennai,27:19.3,accept,FALSE,9871425647,7FD76VJSC1
i8g7WuY@icici,7450445058@hdfcbank,transaction,8343972218,N5FTP4383Z,C7131708439295A5,1798.38,Visakhapatnam,27:19.3,decline,FALSE,4184090411,FUUO9JKDQP
9075258793@paytm,9620943191@okaxis,transaction,1020914968,0CTDUUVBUC,F3D386A86F7B33D8,37121.04,Nagpur,27:19.3,accept,FALSE,6594102840,3126CAAR0Q
8471605723@okaxis,OYWfOsh@sbi,transaction,1.40E+15,EJJGL9VR3Q,15B2E8C9D6A9830F,42308.56,Kolkata,27:19.3,accept,FALSE,8669013223,CQE72NZMJL
Tuw1XWV@hdfcbank,9524356932@ybl,transaction,6.10E+14,CTPTM3FBPH,49F168CEE55B62E3,13716.98,Bhopal,27:19.3,decline,FALSE,8091338319,CTPTM3FBPH
8609616362@hdfcbank,6797920394@hdfcbank,transaction,6705910355,XTN5KRUFZP,2252A81CB69789E6,1363.38,Pune,27:19.3,accept,FALSE,8927209846,IHB68AUFMI
Kym8esd@sbi,7577313571@paytm,transaction,6035194010,WQFJALTLIV,6E02CE91BF30F055,44716.42,Lucknow,27:19.3,decline,FALSE,9232107515,AU7QTUSVZC
9620943191@ybl,7797767385@okaxis,transaction,7840226774,3126CAAR0Q,0518DC61FD34C14A,16908.77,Chennai,27:19.3,decline,TRUE,3070335834,7JL6NC33HJ
9075258793@paytm,6161600934@ybl,transaction,7959763742,5EUAIKATHW,F1F0F661CEEACD91,9913.37,Jaipur,27:19.3,decline,FALSE,6228083119,Z7NJNFCRD2
ibE5cDL@icici,6797920394@okaxis,transaction,4758385959,0C78EW4S1E,AAE40F626A275C5A,20002.7,Lucknow,27:19.3,decline,FALSE,4.42E+15,IHB68AUFMI
8963815383@hdfcbank,RUoZ0W4@sbi,transaction,209596923,3LD94XNHBJ,4E99FA424FA28807,29855.52,Thane,27:19.3,accept,FALSE,5238741908,KWXCN54DLU
9784631865@ybl,ZnSnzF4@icici,transaction,8.21E+15,WKFLW4EFWR,CF90B79C87D44D3B,2034.35,Bhopal,27:19.3,accept,FALSE,4727136073,95CJ7L1WD1
1O99gc9@sbi,9075258793@paytm,transaction,9658467927,PUC18KDCCM,4F7448641642D36C,6030,Hyderabad,27:19.3,accept,FALSE,4221514785,5EUAIKATHW
6565470973@ybl,pw7b4WS@sbi,transaction,6714344825,BLZI9IWM3P,49CF663DFC3FC8D9,8594.9,Bhopal,27:19.3,accept,FALSE,5989772951,96GRFN79K4
LSJuXVy@icici,6380263382@okaxis,transaction,5323468016,IN9FP0A875,A2723BA7033F03A9,35084.34,Indore,27:19.3,accept,FALSE,6694090060,8URGZQ30PS
8917520929@ybl,v285M7h@sbi,transaction,253114793,VP6JZ7NS2N,40E5830F031C997C,5606.42,Mumbai,27:19.3,decline,FALSE,830305286,WQFJALTLIV
7217820341@paytm,VYCAM5e@sbi,transaction,4.00E+15,0C78EW4S1E,803FDE62DB78A333,29450.57,Bangalore,27:19.3,decline,FALSE,528209209,CB0UF6ZWYY
8475711244@okaxis,7296373050@paytm,transaction,1989839604,5UTIPEGDL6,6D91B3CD3E21A331,33481.98,Jaipur,27:19.3,decline,FALSE,4.27E+15,0HV9PJP65I
7057850237@paytm,616abc@hdfcbank,transaction,4304735682,POY81DJDU4,DF7BA5E6D5412254,12424.23,Nagpur,27:19.3,decline,FALSE,6731960643,POY81DJDU4
6797920394@hdfcbank,9465199714@okaxis,transaction,8927209846,IHB68AUFMI,ADE5830173B3A1CC,27332.5,Chennai,27:19.3,accept,FALSE,6699127198,GN02GZV81Z
8322479528@okaxis,8963815383@hdfcbank,transaction,7865874141,KO2NEX0ME8,511A299AC8EC7894,25210.61,Nagpur,27:19.3,accept,FALSE,6226301092,KO2NEX0ME8
8F46fDs@hdfcbank,47N854I@hdfcbank,transaction,482972226,G1INSL6E47,49F168CEE55B62E3,26034.74,Ahmedabad,27:19.3,accept,FALSE,2312313609,FT62OVDUJV
9886232780@ybl,6798783775@ybl,transaction,8.83E+15,I5UXCEV8LG,5A93ABC90A3C661C,28442.96,Chennai,27:19.3,decline,FALSE,2482418274,MZ9O6VEYP8
8755203700@hdfcbank,7933983263@paytm,transaction,1400965845,IN9FP0A875,D221F50B7BE42C40,15530.96,Visakhapatnam,27:19.3,accept,FALSE,5577299321,XHKZ94J7SF
6427787479@ybl,8475711244@okaxis,transaction,6926257555,MLKSVH0BDT,2DDC146A4A689A32,4078.44,Jaipur,27:19.3,accept,FALSE,1989839604,5UTIPEGDL6
9620943191@paytm,9075258793@okaxis,transaction,603781749,3126CAAR0Q,8139FFF8A917522E,11871.43,Lucknow,27:19.3,decline,TRUE,8052098570,0CTDUUVBUC
7cNkubA@hdfcbank,7357185559@okaxis,transaction,4080087380,JCEU45X68H,3B93AC55ECBF7422,26079.7,Jaipur,27:19.3,accept,FALSE,6.26E+15,54MEI4SWMY
6166141049@okaxis,9551987888@hdfcbank,transaction,1.29E+15,FT62OVDUJV,F57AD177AC75C5CE,3058.15,Surat,27:19.3,accept,FALSE,331262995,CB0UF6ZWYY
6427787479@hdfcbank,8439469188@hdfcbank,transaction,6767125103,MLKSVH0BDT,DAFDBC5F1EC20232,42862.15,Bhopal,27:19.3,accept,FALSE,6709263686,BNM2U54F8R
VYCAM5e@sbi,WgC0kej@sbi,transaction,528209209,CB0UF6ZWYY,40E5830F031C997C,39143.38,Kanpur,27:19.3,decline,FALSE,7354860873,F7B8OXX1M7
6193692209@hdfcbank,7496930537@hdfcbank,transaction,7288956902,FNP5IKMPI4,52581FB6A7736CE1,22983.98,Visakhapatnam,27:19.3,decline,FALSE,5155116366,KSNAXIYZSE
7147522791@okaxis,7057850237@hdfcbank,transaction,6786096697,Z2SCJE2A81,08A2E67C609FC0F8,28723.29,Ahmedabad,27:19.3,accept,FALSE,190154632,POY81DJDU4
hyPfeV7@hdfcbank,8439469188@hdfcbank,transaction,5568240340,8565QRB96S,24E335734DB16D07,18056.26,Pune,27:19.3,decline,FALSE,6709263686,BNM2U54F8R
7108653611@okaxis,9522845304@hdfcbank,transaction,2765532497,TK9GQCHFA0,643F7E02F3DBB12F,26833.56,Kolkata,27:19.3,accept,FALSE,1.49E+15,377HUVCL5K
6016988534@paytm,6821332249@paytm,transaction,629803814,11JMTJBGEJ,5A93ABC90A3C661C,42382.07,Chennai,27:19.3,accept,FALSE,5.84E+15,11JMTJBGEJ
kibCXCO@sbi,7450445058@hdfcbank,transaction,2831525704,R3BT28SR84,55C82C64CC0CC818,18798.02,Delhi,27:19.3,accept,FALSE,4184090411,R3BT28SR84
8471605723@ybl,hyPfeV7@hdfcbank,transaction,151320649,EJJGL9VR3Q,15B2E8C9D6A9830F,25803.8,Ahmedabad,27:19.3,decline,FALSE,5568240340,8565QRB96S
9784631865@ybl,8416357428@okaxis,transaction,8.21E+15,WKFLW4EFWR,CF90B79C87D44D3B,14403.8,Bhopal,27:19.3,decline,TRUE,8193153560,X2QOIC2WJK
616abc@hdfcbank,9784631865@ybl,transaction,6731960643,Z7NJNFCRD2,3E843D3311FF587C,40082.9,Delhi,27:19.3,decline,FALSE,4692379471,WKFLW4EFWR
616abc@hdfcbank,9170657314@hdfcbank,transaction,6731960643,Z7NJNFCRD2,3E843D3311FF587C,39693.18,Mumbai,27:19.3,accept,FALSE,4.21E+15,RBS0VUD5U3
9075258793@paytm,47N854I@hdfcbank,transaction,7131787255,5EUAIKATHW,1554C0E5B0D4CE5D,3555.81,Nagpur,27:19.3,decline,FALSE,2312313609,FT62OVDUJV
9620943191@okaxis,6821332249@paytm,transaction,2084188984,3126CAAR0Q,7B6CC4CF9223D8D0,5573.75,Mumbai,27:19.3,decline,FALSE,5.84E+15,LBKZS94X5S
7577313571@hdfcbank,7763984213@hdfcbank,transaction,3817901781,AU7QTUSVZC,D7B54AB11B285A6A,22292.1,Pune,27:19.3,decline,FALSE,8121242677,95CJ7L1WD1
6739597419@paytm,8416342302@ybl,transaction,5037578621,YYQM0WYUEC,9343CF577BECF74A,27041.31,Kanpur,27:19.3,accept,FALSE,9.72E+15,4A78XVGOIF
8F46fDs@hdfcbank,7893618411@paytm,transaction,482972226,G1INSL6E47,49F168CEE55B62E3,27817.22,Lucknow,27:19.3,decline,FALSE,3699057972,2RQPTNJXGW
7764554212@okaxis,VYCAM5e@sbi,transaction,6201301214,4N5NRQGNAZ,23BB2082AB5D796A,40872.6,Jaipur,27:19.3,accept,FALSE,528209209,CB0UF6ZWYY
xAtRSIg@hdfcbank,VYCAM5e@sbi,transaction,1174341250,AYUVKIC7IA,D8488EE643F99EC6,35099.42,Chennai,27:19.3,accept,FALSE,528209209,CB0UF6ZWYY
9522845304@hdfcbank,7296373050@okaxis,transaction,1.49E+15,377HUVCL5K,5FEA3971736B4213,29792.58,Lucknow,27:19.3,decline,FALSE,6555873577,377HUVCL5K
BIscNf7@hdfcbank,Kym8esd@sbi,transaction,2072274187,C8RZ3QEY9E,F57AD177AC75C5CE,19591.63,Jaipur,27:19.3,decline,FALSE,6035194010,C8RZ3QEY9E
9906026265@paytm,9853214700@hdfcbank,transaction,366804467,NGGTHMJXUG,5D1D80B86B9E9CCF,24784.13,Nagpur,27:19.3,accept,FALSE,9328711903,8565QRB96S
8439469188@okaxis,9170657314@paytm,transaction,6232388080,BNM2U54F8R,3FA646DFCA8C141E,39791.42,Delhi,27:19.3,accept,FALSE,6.49E+14,RBS0VUD5U3
9551987888@hdfcbank,7357185559@paytm,transaction,2509807437,OGQ8RBO7KO,EFF5BEA695A79CDC,3677.91,Mumbai,27:19.3,accept,FALSE,4418178016,54MEI4SWMY
7577313571@paytm,6361393474@okaxis,transaction,9232107515,AU7QTUSVZC,253D1D5C7EA760B3,29409.13,Thane,27:19.3,decline,FALSE,6522905352,FJ9QOQ55CA
v285M7h@sbi,8056629010@hdfcbank,transaction,830305286,WQFJALTLIV,6E02CE91BF30F055,18044.74,Kanpur,27:19.3,accept,FALSE,4967800021,CQE72NZMJL
6739597419@paytm,7976237960@hdfcbank,transaction,5037578621,YYQM0WYUEC,9343CF577BECF74A,31308.19,Mumbai,27:19.3,decline,FALSE,6633974777,PUC18KDCCM
7831767999@hdfcbank,7450445058@hdfcbank,transaction,7687377460,7SCSU39LMR,88059EE2922F3D79,38738.84,Pune,27:19.3,decline,TRUE,5933475005,WQFJALTLIV
8476642070@ybl,9886232780@ybl,transaction,8.07E+15,D0P5R7FJ15,BB87E77991DFD84B,31775.59,Jaipur,27:19.3,decline,FALSE,8.83E+15,D0P5R7FJ15
6565470973@ybl,9524356932@ybl,transaction,6714344825,BLZI9IWM3P,49CF663DFC3FC8D9,42221.43,Thane,27:19.3,decline,FALSE,8091338319,GDSD32B1JS
8416357428@okaxis,7893618411@paytm,transaction,8193153560,X2QOIC2WJK,83A1ED287BA38176,44324.19,Bhopal,27:19.3,decline,TRUE,8518415961,2RQPTNJXGW
7217820341@ybl,7296373050@hdfcbank,transaction,1855704968,0C78EW4S1E,A39C6188AA85F9CD,22441.36,Mumbai,27:19.3,decline,FALSE,9871425647,7FD76VJSC1
XbrfilO@sbi,8476642070@ybl,transaction,8.86E+15,5UTIPEGDL6,F57AD177AC75C5CE,2822.25,Ahmedabad,27:19.3,decline,FALSE,8.07E+15,D0P5R7FJ15
9853214700@hdfcbank,7450445058@ybl,transaction,4354983052,JG0YIQ8SSR,34D34F14EE184642,40259.86,Delhi,27:19.3,accept,FALSE,5.01E+15,JG0YIQ8SSR
3h52hNa@icici,6016988534@paytm,transaction,8350859236,GDSD32B1JS,3B93AC55ECBF7422,22323.67,Jaipur,27:19.3,decline,FALSE,629803814,11JMTJBGEJ
9620943191@ybl,THYOSCK@sbi,transaction,7840226774,3126CAAR0Q,0518DC61FD34C14A,21143.44,Bangalore,27:19.3,accept,FALSE,9358013742,EJJGL9VR3Q
9866212826@paytm,RBXLHCC@hdfcbank,transaction,6.29E+14,0LPJS733QC,DF7BA5E6D5412254,10376.17,Chennai,27:19.3,decline,FALSE,5238741908,KWXCN54DLU
9524356932@ybl,6166141049@okaxis,transaction,8091338319,GDSD32B1JS,2A5C1FA0CD422F52,1501.42,Visakhapatnam,27:19.3,accept,FALSE,1.29E+15,FT62OVDUJV
6042917649@ybl,7217820341@ybl,transaction,7193371836,IHHHP31Y6E,8E13948E33D45920,16585.65,Mumbai,27:19.3,accept,FALSE,1855704968,0C78EW4S1E
7764554212@okaxis,6565470973@hdfcbank,transaction,4905173739,4N5NRQGNAZ,507BFCBBA82A3D84,12480.54,Lucknow,27:19.3,decline,FALSE,1145417794,BLZI9IWM3P
9522845304@hdfcbank,9522845304@paytm,transaction,4071033148,377HUVCL5K,63F8B1B57B0F1830,35301.14,Ahmedabad,27:19.3,decline,FALSE,1139877031,377HUVCL5K
8471605723@okaxis,6193692209@hdfcbank,transaction,1.40E+15,EJJGL9VR3Q,15B2E8C9D6A9830F,40584.74,Visakhapatnam,27:19.3,decline,FALSE,7288956902,FNP5IKMPI4
9465199714@okaxis,6427787479@hdfcbank,transaction,6699127198,GN02GZV81Z,88C04BE0DEED8083,43524.3,Jaipur,27:19.3,decline,FALSE,6767125103,GN02GZV81Z
7JEaRY1@icici,7577313571@hdfcbank,transaction,9952344700,EBGKIYMOBD,0EEAE5F6DF6D7BA9,40635.65,Nagpur,27:19.3,accept,FALSE,3817901781,AU7QTUSVZC
hBEajjm@sbi,9465199714@paytm,transaction,8673158655,KWXCN54DLU,1F00F2FC8B4C2C3B,42900.92,Mumbai,27:19.3,decline,FALSE,732235839,GN02GZV81Z
9041abc@paytm,6427787479@ybl,transaction,6286272933,Y0NALH82DY,AAE40F626A275C5A,31341.37,Lucknow,27:19.3,decline,FALSE,6926257555,MLKSVH0BDT
v285M7h@sbi,9114058337@okaxis,transaction,830305286,WQFJALTLIV,6E02CE91BF30F055,40573.43,Indore,27:19.3,accept,FALSE,1078844762,IBSI743RLX
8917520929@ybl,7296373050@paytm,transaction,253114793,VP6JZ7NS2N,40E5830F031C997C,21621.01,Surat,27:19.3,decline,FALSE,4.27E+15,0HV9PJP65I
iUXb3Mk@icici,7057850237@paytm,transaction,9924028547,D8ESKRU8Y1,7158A6E5ED454060,5267.02,Jaipur,27:19.3,decline,FALSE,4304735682,POY81DJDU4
Tuw1XWV@hdfcbank,8878877403@ybl,transaction,6.10E+14,CTPTM3FBPH,49F168CEE55B62E3,39623.46,Pune,27:19.3,decline,FALSE,6.88E+15,JCEU45X68H
9886232780@paytm,Tuw1XWV@hdfcbank,transaction,3.18E+15,I5UXCEV8LG,D8488EE643F99EC6,38745.69,Surat,27:19.3,decline,FALSE,6.10E+14,I5UXCEV8LG
9114058337@okaxis,8878877403@ybl,transaction,1078844762,IBSI743RLX,253D1D5C7EA760B3,27977.74,Delhi,27:19.3,accept,FALSE,6.88E+15,JCEU45X68H
7450445058@paytm,9853214700@hdfcbank,transaction,2.26E+15,AYUVKIC7IA,49F168CEE55B62E3,19624.07,Delhi,27:19.3,accept,TRUE,9328711903,8565QRB96S
6QvYYGe@icici,lrzMVAY@icici,transaction,4.62E+15,0C78EW4S1E,803FDE62DB78A333,30617.64,Visakhapatnam,27:19.3,accept,FALSE,7883464396,7PSEYATQZG
LSJuXVy@icici,8878877403@ybl,transaction,5323468016,IN9FP0A875,A2723BA7033F03A9,11190.91,Nagpur,27:19.3,accept,FALSE,6.88E+15,JCEU45X68H
